Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
2534,2021-12-28,3,Adventure,Self-Guided,Court such,Whole Day,163.09,1,21,2022-01-18,2,Mobile App,Card,2534,Jennifer Torres,Female,Millennial,Single,vbryan@example.org,Luxury Seeker
2535,2021-04-13,3,Adventure,VIP Experience,Include usually,Personalized,120.44,6,20,2021-05-03,3,Partner Site,PayPal,2535,Crystal Brooks,Male,Millennial,Widowed,medwards@example.org,Family
2536,2021-12-09,4,Spa&Relax,Walking Tour,Message wind ready,Personalized,84.61,3,21,2021-12-30,1,Website,Card,2536,Amy Moore,Female,Millennial,Divorced,frostangela@example.org,Business Traveler
2537,2021-08-05,3,Adventure,Bus Tour,Tend house,Half Day,171.66,10,4,2021-08-09,3,Partner Site,Card,2537,Gabriel Wright,Female,Gen X,Widowed,kelly10@example.org,Business Traveler
2538,2021-03-09,2,Sport,Walking Tour,Back,Evening,31.08,2,15,2021-03-24,4,Travel Agency,Transaction,2538,Chad Jenkins,Female,Millennial,Widowed,eduardorose@example.net,Luxury Seeker
2539,2021-12-29,1,Culture,Walking Tour,Learn scientist,Morning,180.98,7,8,2022-01-06,2,Mobile App,PayPal,2539,Lori Tucker,Female,Millennial,Widowed,sarahsanchez@example.org,Family
2540,2021-08-08,1,Culture,Walking Tour,Trip develop,Personalized,74.15,9,26,2021-09-03,4,Travel Agency,Transaction,2540,Stephanie Smith,Male,Gen X,Married,georgeneal@example.org,Business Traveler
2541,2021-02-16,3,Adventure,Self-Guided,Environment American,Whole Day,122.46,2,18,2021-03-06,1,Website,Card,2541,Bianca Davis,Female,Gen X,Widowed,julia60@example.org,Business Traveler
2542,2021-06-05,4,Spa&Relax,Guided Tour,Son option,Whole Day,197.3,3,11,2021-06-16,1,Website,Card,2542,Nancy King,Male,Gen Z,Married,olynch@example.org,Solo Traveler
2543,2021-08-18,6,Family,Self-Guided,Treatment,Morning,27.59,4,30,2021-09-17,3,Partner Site,Transaction,2543,Julie Willis,Male,Millennial,Divorced,wilcoxlori@example.com,Budget Traveler
2544,2021-01-19,3,Adventure,Bus Tour,Cost student treatment,Evening,117.76,2,14,2021-02-02,3,Partner Site,Transaction,2544,Pamela Griffith,Male,Boomer,Single,stephenmartin@example.net,Business Traveler
2545,2021-08-29,4,Spa&Relax,Walking Tour,Claim same former,Personalized,116.51,4,7,2021-09-05,3,Partner Site,Transaction,2545,Chelsea Santana,Female,Gen Z,Single,leslie74@example.org,Luxury Seeker
2546,2021-01-30,6,Family,Self-Guided,His entire,Evening,78.07,2,27,2021-02-26,1,Website,Transaction,2546,Suzanne Vincent,Male,Millennial,Married,robert32@example.net,Budget Traveler
2547,2021-01-04,1,Culture,Self-Guided,Smile forward performance,Half Day,143.2,7,30,2021-02-03,1,Website,Card,2547,Autumn Travis,Male,Boomer,Widowed,kathleenschmidt@example.org,Business Traveler
2548,2021-06-24,4,Spa&Relax,VIP Experience,Anyone piece first sign,Morning,23.76,9,23,2021-07-17,3,Partner Site,PayPal,2548,Gabrielle Young,Male,Gen Z,Widowed,joseph32@example.org,Luxury Seeker
2549,2021-06-19,1,Culture,Walking Tour,View author contain,Evening,166.52,3,11,2021-06-30,3,Partner Site,Transaction,2549,Daniel Everett,Male,Boomer,Divorced,harpersteven@example.net,Business Traveler
2550,2021-10-18,5,Gastronomy,Guided Tour,Wind player,Half Day,172.48,10,2,2021-10-20,2,Mobile App,PayPal,2550,Felicia Barton,Male,Gen X,Divorced,michael24@example.org,Solo Traveler
2551,2021-09-12,6,Family,Bus Tour,Government including,Whole Day,95.5,1,15,2021-09-27,1,Website,Transaction,2551,Joseph Ingram DDS,Female,Boomer,Widowed,newmankatrina@example.net,Family
2552,2021-02-14,2,Sport,VIP Experience,Build realize,Personalized,64.34,3,16,2021-03-02,1,Website,Transaction,2552,Meredith Perez,Male,Millennial,Divorced,kelly00@example.org,Business Traveler
2553,2021-11-14,2,Sport,Guided Tour,Across city,Whole Day,112.77,9,28,2021-12-12,4,Travel Agency,Card,2553,Jessica Bryant,Male,Boomer,Married,grichards@example.org,Family
2554,2021-07-05,3,Adventure,Walking Tour,Three,Evening,129.49,5,9,2021-07-14,4,Travel Agency,Card,2554,Allen Moore,Male,Boomer,Single,cynthiatownsend@example.org,Luxury Seeker
2555,2021-07-21,5,Gastronomy,Bus Tour,Worker around,Morning,129.02,5,1,2021-07-22,3,Partner Site,Card,2555,Andrew Matthews,Male,Gen X,Single,rodriguezangie@example.org,Luxury Seeker
2556,2021-08-09,3,Adventure,Guided Tour,Stand though,Personalized,63.89,8,21,2021-08-30,1,Website,Transaction,2556,Tyler Smith,Male,Boomer,Divorced,vhunt@example.org,Family
2557,2021-12-12,3,Adventure,VIP Experience,Black mean,Whole Day,93.84,6,19,2021-12-31,1,Website,Transaction,2557,Jessica Mitchell,Female,Millennial,Widowed,lindseymonique@example.com,Business Traveler
2558,2021-03-10,6,Family,Group Tour,Tend organization,Whole Day,100.86,6,17,2021-03-27,3,Partner Site,Card,2558,Stephanie Richardson,Male,Millennial,Married,williamwilliams@example.com,Budget Traveler
2559,2021-08-14,4,Spa&Relax,VIP Experience,Fish few,Half Day,163.65,3,2,2021-08-16,1,Website,PayPal,2559,Carrie Mckinney,Male,Gen X,Divorced,wardebony@example.org,Luxury Seeker
2560,2021-10-03,2,Sport,Self-Guided,Dinner artist hear,Personalized,104.31,9,4,2021-10-07,3,Partner Site,PayPal,2560,Karen Collins,Female,Millennial,Married,qlewis@example.org,Luxury Seeker
2561,2021-04-24,1,Culture,Walking Tour,If fine consider,Half Day,118.99,7,13,2021-05-07,1,Website,Card,2561,Derek White,Female,Millennial,Single,monroeandrew@example.org,Family
2562,2021-10-17,2,Sport,Self-Guided,Difference worry,Morning,31.85,1,22,2021-11-08,1,Website,Transaction,2562,Tracey Hamilton,Female,Millennial,Divorced,munozjessica@example.net,Luxury Seeker
2563,2021-06-17,6,Family,VIP Experience,Power effort each,Evening,157.46,7,10,2021-06-27,1,Website,PayPal,2563,Brian Haley,Male,Millennial,Divorced,sarajohnson@example.net,Family
2564,2021-11-12,1,Culture,Self-Guided,Hospital,Morning,79.49,7,6,2021-11-18,4,Travel Agency,PayPal,2564,Christopher Walker,Male,Gen Z,Widowed,vincent15@example.org,Business Traveler
2565,2021-08-02,3,Adventure,Group Tour,Seek visit,Morning,167.17,2,19,2021-08-21,3,Partner Site,Card,2565,Christopher Daniels,Male,Gen X,Divorced,coxdominique@example.com,Family
2566,2021-10-13,4,Spa&Relax,Self-Guided,Note there,Morning,149.39,10,2,2021-10-15,4,Travel Agency,Transaction,2566,Danny Carpenter,Male,Millennial,Divorced,higginsdonna@example.com,Budget Traveler
2567,2021-11-17,5,Gastronomy,Group Tour,Change respond hit,Evening,92.57,10,17,2021-12-04,1,Website,Transaction,2567,Russell Boyd,Female,Gen Z,Single,colemanjennifer@example.org,Solo Traveler
2568,2021-05-31,5,Gastronomy,VIP Experience,Speak current,Whole Day,22.41,5,20,2021-06-20,1,Website,Transaction,2568,David Chen,Male,Millennial,Single,johnstonsteven@example.net,Luxury Seeker
2569,2021-08-31,3,Adventure,Group Tour,Reflect off,Evening,103.14,2,12,2021-09-12,3,Partner Site,Card,2569,Brittany Ward,Male,Boomer,Married,joseph05@example.net,Family
2570,2021-05-05,2,Sport,Bus Tour,Single history,Morning,152.16,10,26,2021-05-31,3,Partner Site,PayPal,2570,Angie White,Male,Boomer,Widowed,smithkathryn@example.com,Family
2571,2021-10-29,5,Gastronomy,VIP Experience,Investment stuff,Personalized,37.54,5,15,2021-11-13,3,Partner Site,PayPal,2571,Andrew Hebert,Male,Boomer,Widowed,kenneth76@example.org,Family
2572,2021-09-06,3,Adventure,Guided Tour,Wide over study,Morning,186.99,2,28,2021-10-04,1,Website,PayPal,2572,Kristine Cohen,Female,Millennial,Married,abigailjimenez@example.com,Budget Traveler
2573,2021-03-26,2,Sport,Group Tour,Cup research,Half Day,163.66,3,1,2021-03-27,1,Website,Card,2573,Kristen Jacobs,Male,Gen X,Divorced,lori25@example.net,Luxury Seeker
2574,2021-07-18,2,Sport,Guided Tour,Fill pretty,Personalized,39.65,4,6,2021-07-24,3,Partner Site,Card,2574,Heather Gomez,Male,Gen X,Single,nicole03@example.net,Solo Traveler
2575,2021-02-13,6,Family,VIP Experience,Determine section sort,Morning,59.53,10,7,2021-02-20,3,Partner Site,Card,2575,Nicholas Jones,Male,Boomer,Single,melanie14@example.net,Business Traveler
2576,2021-07-16,4,Spa&Relax,Walking Tour,Product with away,Personalized,24.59,5,14,2021-07-30,3,Partner Site,Card,2576,Randy Potts,Female,Gen Z,Married,sarahmccoy@example.org,Luxury Seeker
2577,2021-01-31,2,Sport,VIP Experience,Wait similar through bit,Half Day,179.49,4,4,2021-02-04,1,Website,PayPal,2577,Christopher Santos,Female,Millennial,Single,jacob86@example.net,Solo Traveler
2578,2021-06-02,1,Culture,Self-Guided,Ten,Evening,108.13,4,3,2021-06-05,4,Travel Agency,Transaction,2578,Michael Joyce,Male,Millennial,Widowed,tasha11@example.com,Family
2579,2021-01-01,4,Spa&Relax,Guided Tour,Boy adult fear,Whole Day,161.84,9,5,2021-01-06,4,Travel Agency,Card,2579,Christopher Torres,Male,Millennial,Single,wwilson@example.net,Luxury Seeker
2580,2021-11-02,5,Gastronomy,Self-Guided,Among most for,Half Day,91.62,9,15,2021-11-17,3,Partner Site,Card,2580,Scott Potter,Female,Gen X,Widowed,huffmanjames@example.com,Family
2581,2021-09-24,3,Adventure,Bus Tour,Get long,Evening,131.93,6,3,2021-09-27,2,Mobile App,Card,2581,Francisco Medina,Male,Gen Z,Single,wrightsteven@example.org,Luxury Seeker
2582,2021-10-20,6,Family,Walking Tour,Because seven,Personalized,194.52,9,29,2021-11-18,1,Website,PayPal,2582,Casey Riggs,Female,Gen Z,Single,djones@example.org,Business Traveler
2583,2021-06-12,4,Spa&Relax,Group Tour,Woman true across,Whole Day,102.18,9,6,2021-06-18,3,Partner Site,PayPal,2583,Justin Goodman,Female,Gen X,Widowed,juarezbrandy@example.net,Solo Traveler
2584,2021-12-14,2,Sport,Walking Tour,Investment whole article,Evening,108.07,7,4,2021-12-18,3,Partner Site,Transaction,2584,Sharon Benton,Female,Gen X,Single,riverakaren@example.com,Family
2585,2021-03-12,4,Spa&Relax,Self-Guided,Reality program part,Half Day,190.55,7,12,2021-03-24,4,Travel Agency,PayPal,2585,Robert Garcia,Male,Gen X,Single,patriciabecker@example.com,Luxury Seeker
2586,2021-04-10,5,Gastronomy,Walking Tour,Similar shake,Personalized,193.42,3,30,2021-05-10,1,Website,Card,2586,Daniel Odom,Female,Gen X,Divorced,adamparker@example.com,Family
2587,2021-10-29,2,Sport,Self-Guided,Term amount,Half Day,90.3,6,15,2021-11-13,1,Website,PayPal,2587,Christina Smith,Male,Gen X,Single,vhunt@example.net,Luxury Seeker
2588,2021-09-24,3,Adventure,Group Tour,Role task at,Morning,45.76,2,2,2021-09-26,3,Partner Site,Card,2588,Jared Barker,Female,Gen X,Widowed,isimpson@example.com,Family
2589,2021-12-20,2,Sport,Walking Tour,Ever price,Half Day,123.5,6,9,2021-12-29,2,Mobile App,Transaction,2589,Ashley Larson,Male,Boomer,Divorced,webbbrett@example.org,Budget Traveler
2590,2021-12-05,5,Gastronomy,Self-Guided,Personal matter,Evening,53.39,3,25,2021-12-30,2,Mobile App,PayPal,2590,Elizabeth Stein,Male,Millennial,Widowed,mgross@example.org,Budget Traveler
2591,2021-01-06,3,Adventure,Walking Tour,Somebody,Whole Day,59.29,1,20,2021-01-26,1,Website,Transaction,2591,Christine Duncan,Male,Millennial,Married,clairewilson@example.com,Solo Traveler
2592,2021-02-22,3,Adventure,VIP Experience,Part record medical,Morning,160.18,7,4,2021-02-26,3,Partner Site,Transaction,2592,Melissa Garcia,Male,Gen Z,Widowed,darinrogers@example.com,Family
2593,2021-12-06,2,Sport,Walking Tour,Wear,Personalized,79.1,3,6,2021-12-12,2,Mobile App,Card,2593,Mrs. Debbie Ramirez,Male,Millennial,Widowed,jacquelinegonzalez@example.org,Family
2594,2021-09-29,2,Sport,Self-Guided,Five majority,Whole Day,132.14,8,1,2021-09-30,1,Website,Transaction,2594,Mrs. Caroline Martinez,Male,Gen X,Divorced,martinjessica@example.org,Family
2595,2021-12-08,2,Sport,Bus Tour,Year where still this,Evening,192.05,4,13,2021-12-21,3,Partner Site,Transaction,2595,Cory Perez,Male,Boomer,Married,omoran@example.net,Budget Traveler
2596,2021-06-11,5,Gastronomy,Self-Guided,Black nearly Democrat,Half Day,126.64,8,24,2021-07-05,4,Travel Agency,PayPal,2596,Jason Heath,Male,Gen X,Widowed,mmcdaniel@example.org,Business Traveler
2597,2021-10-10,5,Gastronomy,Guided Tour,Shake,Evening,31.84,6,4,2021-10-14,3,Partner Site,Transaction,2597,Amanda Romero,Female,Millennial,Widowed,vflores@example.com,Family
2598,2021-11-09,5,Gastronomy,Walking Tour,His bag entire,Whole Day,60.41,3,22,2021-12-01,1,Website,PayPal,2598,Crystal Donaldson,Male,Gen Z,Married,joe04@example.com,Business Traveler
2599,2021-02-04,1,Culture,Walking Tour,Common card,Evening,26.04,2,4,2021-02-08,1,Website,PayPal,2599,Hannah Fitzgerald,Female,Boomer,Married,carriekelly@example.org,Solo Traveler
2600,2021-04-23,1,Culture,Self-Guided,Their series you,Half Day,41.24,5,17,2021-05-10,4,Travel Agency,Transaction,2600,Ann Hernandez,Male,Millennial,Single,dylan61@example.net,Solo Traveler
2601,2021-06-03,4,Spa&Relax,Walking Tour,Throughout she,Whole Day,94.92,4,19,2021-06-22,2,Mobile App,Card,2601,Natasha Barnes,Female,Millennial,Divorced,christopher37@example.com,Business Traveler
2602,2021-02-25,1,Culture,Group Tour,How property above,Evening,40.14,2,30,2021-03-27,4,Travel Agency,Transaction,2602,Kyle Booth,Female,Boomer,Widowed,donna31@example.org,Family
2603,2021-03-26,4,Spa&Relax,Group Tour,Finally organization,Whole Day,92.92,2,22,2021-04-17,3,Partner Site,Transaction,2603,Thomas Campbell,Female,Gen X,Divorced,brandonsweeney@example.com,Luxury Seeker
2604,2021-10-28,1,Culture,Self-Guided,Maybe yes light,Personalized,154.4,5,11,2021-11-08,4,Travel Agency,PayPal,2604,Michelle Houston,Female,Millennial,Widowed,orozcocarlos@example.org,Business Traveler
2605,2021-02-27,1,Culture,Guided Tour,Thing not because,Evening,79.38,5,11,2021-03-10,2,Mobile App,PayPal,2605,Amber Bryan,Female,Boomer,Widowed,catherinetorres@example.org,Luxury Seeker
2606,2021-01-11,3,Adventure,Guided Tour,Community against cut,Morning,170.83,2,11,2021-01-22,1,Website,Transaction,2606,George Tucker,Female,Millennial,Married,moodyanita@example.com,Budget Traveler
2607,2021-10-07,4,Spa&Relax,VIP Experience,Despite professor,Whole Day,119.5,2,5,2021-10-12,3,Partner Site,Card,2607,Alejandro Cantu,Female,Millennial,Divorced,jonesvictoria@example.org,Family
2608,2021-11-15,3,Adventure,Group Tour,Stand far,Personalized,108.49,9,22,2021-12-07,4,Travel Agency,Card,2608,Richard Lamb,Male,Gen X,Divorced,davidthompson@example.com,Solo Traveler
2609,2021-10-15,6,Family,VIP Experience,Consider between site,Half Day,98.17,9,27,2021-11-11,2,Mobile App,PayPal,2609,Elizabeth Ellis,Male,Gen X,Married,ksilva@example.net,Luxury Seeker
2610,2021-06-15,2,Sport,VIP Experience,Green no,Personalized,134.96,6,20,2021-07-05,1,Website,Card,2610,Pamela Mcconnell,Female,Millennial,Divorced,castilloeric@example.com,Budget Traveler
2611,2021-12-03,2,Sport,Group Tour,Spend value push,Half Day,78.95,4,13,2021-12-16,4,Travel Agency,Card,2611,Leslie Weber,Male,Gen Z,Single,jeremiah44@example.org,Family
2612,2021-10-26,5,Gastronomy,Self-Guided,Poor particular,Personalized,104.1,1,23,2021-11-18,2,Mobile App,PayPal,2612,Anthony Wright,Male,Gen X,Divorced,christine07@example.org,Solo Traveler
2613,2021-12-07,2,Sport,Walking Tour,Probably,Evening,189.02,2,26,2022-01-02,4,Travel Agency,PayPal,2613,Dustin Mcdonald,Female,Millennial,Married,johngould@example.org,Luxury Seeker
2614,2021-05-07,4,Spa&Relax,Walking Tour,Since single,Whole Day,175.76,1,1,2021-05-08,2,Mobile App,PayPal,2614,Ryan Gonzalez,Female,Millennial,Widowed,vanessameyer@example.net,Family
2615,2021-07-19,2,Sport,Bus Tour,Property model,Half Day,61.58,9,1,2021-07-20,3,Partner Site,Card,2615,Austin Scott,Male,Gen X,Divorced,zmontgomery@example.com,Family
2616,2021-10-07,2,Sport,VIP Experience,Discuss attack natural,Half Day,194.67,10,14,2021-10-21,3,Partner Site,PayPal,2616,Kevin Mason,Male,Boomer,Divorced,beasleyjimmy@example.org,Business Traveler
2617,2021-10-26,6,Family,VIP Experience,Mind whose,Personalized,172.98,2,13,2021-11-08,3,Partner Site,PayPal,2617,Becky Day,Female,Boomer,Single,austinheather@example.com,Luxury Seeker
2618,2021-12-15,6,Family,Walking Tour,Hotel later think,Morning,105.04,10,14,2021-12-29,3,Partner Site,Card,2618,Nicholas Edwards,Male,Gen X,Married,kim07@example.net,Family
2619,2021-10-11,5,Gastronomy,Self-Guided,Use how probably,Evening,87.37,3,11,2021-10-22,2,Mobile App,Card,2619,Elizabeth Burns,Male,Gen X,Widowed,normanbrian@example.net,Budget Traveler
2620,2021-03-15,4,Spa&Relax,VIP Experience,So mouth office,Morning,54.61,8,30,2021-04-14,3,Partner Site,Transaction,2620,Julia Jones,Female,Gen Z,Divorced,wrightjacob@example.org,Solo Traveler
2621,2021-07-09,4,Spa&Relax,VIP Experience,Score ok,Evening,47.74,8,5,2021-07-14,1,Website,Transaction,2621,James Price,Male,Boomer,Widowed,stephanie79@example.com,Budget Traveler
2622,2021-09-17,1,Culture,Bus Tour,Cup member catch,Morning,162.92,5,1,2021-09-18,3,Partner Site,Card,2622,Kelly Perez,Female,Gen Z,Widowed,jessicabest@example.net,Luxury Seeker
2623,2021-09-17,5,Gastronomy,VIP Experience,Scene star place,Morning,101.0,7,4,2021-09-21,3,Partner Site,Card,2623,Alyssa Francis,Female,Gen X,Married,jesse42@example.org,Budget Traveler
2624,2021-04-21,2,Sport,Bus Tour,Star read,Whole Day,144.68,7,10,2021-05-01,1,Website,Card,2624,Jason Wilson,Male,Millennial,Divorced,andrew64@example.org,Family
2625,2021-02-24,3,Adventure,Guided Tour,Must bed media travel,Whole Day,151.74,9,21,2021-03-17,1,Website,Transaction,2625,Margaret Lewis,Male,Gen Z,Divorced,bmoore@example.org,Business Traveler
2626,2021-03-29,4,Spa&Relax,Guided Tour,Front pass little,Half Day,64.51,5,26,2021-04-24,1,Website,Transaction,2626,Sara Watson,Female,Gen X,Married,elizabeth19@example.net,Solo Traveler
2627,2021-10-22,5,Gastronomy,Walking Tour,Impact center,Whole Day,104.05,7,30,2021-11-21,1,Website,PayPal,2627,Alyssa Miller,Male,Gen X,Married,zthomas@example.org,Luxury Seeker
2628,2021-07-06,6,Family,Walking Tour,Become everybody would,Personalized,134.08,8,2,2021-07-08,4,Travel Agency,Card,2628,Bill Long,Female,Gen X,Single,meganwong@example.org,Family
2629,2021-11-06,3,Adventure,Group Tour,Child quickly organization,Half Day,122.32,4,14,2021-11-20,1,Website,PayPal,2629,Laura Duncan,Female,Gen X,Married,michele01@example.net,Budget Traveler
2630,2021-07-20,5,Gastronomy,Guided Tour,Standard officer company interest,Evening,105.36,10,2,2021-07-22,2,Mobile App,PayPal,2630,Pamela Keith,Female,Gen Z,Divorced,karlathornton@example.net,Solo Traveler
2631,2021-05-29,1,Culture,VIP Experience,Edge medical indeed,Half Day,165.93,7,26,2021-06-24,1,Website,PayPal,2631,Nicholas Johnson,Male,Gen X,Divorced,mindywhite@example.com,Solo Traveler
2632,2021-10-21,6,Family,Group Tour,Agent fear thus,Personalized,102.83,1,1,2021-10-22,3,Partner Site,Card,2632,Paul Lewis,Female,Boomer,Divorced,alvarezbrian@example.net,Solo Traveler
2633,2021-12-11,5,Gastronomy,Bus Tour,Man little participant,Half Day,76.35,5,9,2021-12-20,3,Partner Site,Transaction,2633,Monica Wang,Male,Millennial,Divorced,housemichael@example.org,Business Traveler
2634,2021-08-16,5,Gastronomy,Self-Guided,Final recognize each,Morning,93.18,9,13,2021-08-29,1,Website,Card,2634,Jeremy Scott,Male,Millennial,Single,melissa63@example.net,Business Traveler
2635,2021-11-12,3,Adventure,Group Tour,Few father,Morning,56.24,8,14,2021-11-26,4,Travel Agency,Transaction,2635,Lisa Miller,Female,Gen X,Widowed,esparzabethany@example.com,Luxury Seeker
2636,2021-03-20,2,Sport,Guided Tour,Election yet should,Half Day,74.1,8,9,2021-03-29,1,Website,Card,2636,Deanna Brown,Male,Gen X,Married,michael72@example.org,Solo Traveler
2637,2021-05-15,4,Spa&Relax,Self-Guided,Fire color thing,Half Day,90.64,1,8,2021-05-23,4,Travel Agency,Transaction,2637,Nicole Soto,Female,Boomer,Divorced,marshalltiffany@example.net,Luxury Seeker
2638,2021-01-21,4,Spa&Relax,Bus Tour,Wrong leader message,Personalized,38.67,10,3,2021-01-24,3,Partner Site,PayPal,2638,Stefanie Rose,Male,Millennial,Married,pattersonlauren@example.org,Solo Traveler
2639,2021-10-28,1,Culture,Group Tour,Morning yard,Half Day,132.07,7,13,2021-11-10,3,Partner Site,Transaction,2639,Mr. Mark Oliver,Male,Gen Z,Widowed,jenningswendy@example.org,Luxury Seeker
2640,2021-03-18,1,Culture,Guided Tour,Wide next Mrs,Morning,106.56,3,11,2021-03-29,1,Website,PayPal,2640,Scott Lee,Male,Millennial,Divorced,williamgarcia@example.net,Solo Traveler
2641,2021-01-10,4,Spa&Relax,Guided Tour,Country,Personalized,112.46,1,21,2021-01-31,1,Website,Transaction,2641,Richard Harrington,Female,Gen X,Divorced,rdavenport@example.org,Luxury Seeker
