Transaction Number,Transaction Date,Product ID,Product Category,Subcategories,Excursion Name,Excursion Type,Price pP,Units Sold,Days to Excursion,Excursion Date,Channel ID,Sales Channel,Sales Method,Client ID,Client Name,Gender,Generation,Marital Status,Email,Client Segment
2462,2020-03-17,3,Adventure,VIP Experience,Away phone,Morning,176.85,7,8,2020-03-25,1,Website,Transaction,2462,Sean Trujillo,Female,Gen Z,Married,leblancbrenda@example.net,Luxury Seeker
2463,2020-07-31,5,Gastronomy,Self-Guided,South chair four,Whole Day,157.65,8,1,2020-08-01,1,Website,Transaction,2463,Elizabeth Davila,Female,Gen X,Divorced,shannon44@example.com,Family
2464,2020-12-21,5,Gastronomy,Group Tour,Record Congress rather,Half Day,131.03,6,14,2021-01-04,3,Partner Site,PayPal,2464,Dustin Jones,Female,Gen Z,Married,salinasgrace@example.net,Solo Traveler
2465,2020-11-26,1,Culture,Guided Tour,Be high late,Evening,100.31,7,16,2020-12-12,1,Website,Transaction,2465,Alicia Morgan,Female,Millennial,Widowed,harrismargaret@example.net,Luxury Seeker
2466,2020-07-28,4,Spa&Relax,Walking Tour,Real describe,Half Day,153.59,10,12,2020-08-09,4,Travel Agency,PayPal,2466,Miranda Palmer,Male,Gen Z,Divorced,herrerarachael@example.com,Family
2467,2020-12-30,4,Spa&Relax,Walking Tour,Employee provide,Half Day,118.0,8,7,2021-01-06,4,Travel Agency,Transaction,2467,Tracy Green,Female,Gen Z,Married,jamesmorris@example.org,Luxury Seeker
2468,2020-12-15,6,Family,Bus Tour,Born kitchen,Morning,140.1,4,22,2021-01-06,1,Website,PayPal,2468,Susan Smith,Female,Boomer,Widowed,romeronatalie@example.com,Luxury Seeker
2469,2020-12-23,2,Sport,Bus Tour,Light lot,Half Day,20.15,8,14,2021-01-06,1,Website,Card,2469,Alexandra Fisher,Female,Boomer,Single,igraham@example.org,Family
2470,2020-10-28,6,Family,Walking Tour,Help science health,Morning,53.4,3,21,2020-11-18,2,Mobile App,Card,2470,Mr. Michael Jones,Female,Boomer,Married,glopez@example.com,Solo Traveler
2471,2020-02-27,1,Culture,Self-Guided,Father,Evening,76.37,5,16,2020-03-14,4,Travel Agency,Transaction,2471,Sarah Foster,Female,Gen Z,Married,douglasdakota@example.com,Solo Traveler
2472,2020-11-12,2,Sport,Walking Tour,Develop difficult still,Whole Day,70.09,9,18,2020-11-30,2,Mobile App,PayPal,2472,Ryan Pena,Male,Boomer,Married,bscott@example.com,Budget Traveler
2473,2020-04-25,2,Sport,Bus Tour,Open bar,Half Day,160.3,6,19,2020-05-14,1,Website,Transaction,2473,Mitchell Cohen,Male,Boomer,Single,chelseasmith@example.com,Solo Traveler
2474,2020-11-05,2,Sport,Self-Guided,Almost north report,Whole Day,27.86,6,20,2020-11-25,3,Partner Site,Card,2474,Mr. Edwin Rogers,Female,Millennial,Single,thorntoncaitlyn@example.net,Budget Traveler
2475,2020-01-21,2,Sport,Guided Tour,Need scene,Personalized,48.24,9,15,2020-02-05,4,Travel Agency,Card,2475,Kenneth Lopez,Male,Gen Z,Single,bethanymarshall@example.org,Business Traveler
2476,2020-06-28,6,Family,VIP Experience,Compare whether,Evening,137.36,2,15,2020-07-13,4,Travel Agency,PayPal,2476,Andrea Wright,Female,Gen X,Widowed,xchandler@example.com,Family
2477,2020-03-07,4,Spa&Relax,VIP Experience,Somebody cell both,Personalized,30.24,10,20,2020-03-27,2,Mobile App,Card,2477,Tanya Johnson,Male,Boomer,Single,rrichardson@example.net,Budget Traveler
2478,2020-01-05,4,Spa&Relax,Self-Guided,Ten up,Evening,84.07,5,18,2020-01-23,1,Website,Transaction,2478,Raymond Richardson,Male,Gen Z,Widowed,katelyncarey@example.org,Budget Traveler
2479,2020-09-22,6,Family,Bus Tour,Police above gun dream,Morning,93.15,8,7,2020-09-29,2,Mobile App,Card,2479,Sarah Castillo,Female,Millennial,Single,samantha69@example.org,Luxury Seeker
2480,2020-10-26,3,Adventure,Self-Guided,Business then same,Evening,167.24,10,15,2020-11-10,4,Travel Agency,Card,2480,Terry Hubbard,Female,Gen X,Widowed,rhondasanchez@example.org,Luxury Seeker
2481,2020-08-09,5,Gastronomy,VIP Experience,Happen week on,Whole Day,35.96,8,30,2020-09-08,2,Mobile App,Transaction,2481,Mr. Timothy Morgan,Male,Boomer,Married,fgarcia@example.org,Budget Traveler
2482,2020-11-28,2,Sport,Bus Tour,Recognize court generation,Whole Day,109.93,2,25,2020-12-23,4,Travel Agency,PayPal,2482,Susan Barry,Female,Millennial,Married,charles46@example.org,Budget Traveler
2483,2020-05-08,6,Family,Guided Tour,White effect,Evening,185.77,7,8,2020-05-16,2,Mobile App,Card,2483,Paige Welch,Female,Gen X,Divorced,jason76@example.net,Business Traveler
2484,2020-04-10,1,Culture,Self-Guided,Series law,Personalized,170.26,1,25,2020-05-05,2,Mobile App,PayPal,2484,Judith Glenn,Male,Gen X,Divorced,amathews@example.com,Family
2485,2020-04-18,3,Adventure,VIP Experience,Financial walk,Half Day,81.51,9,25,2020-05-13,4,Travel Agency,Card,2485,Michelle Matthews,Male,Millennial,Widowed,qrhodes@example.org,Family
2486,2020-11-23,6,Family,Guided Tour,Police line,Half Day,183.94,4,20,2020-12-13,3,Partner Site,Card,2486,Darren Thompson,Female,Gen X,Single,ugoodman@example.net,Business Traveler
2487,2020-06-24,5,Gastronomy,Walking Tour,Treatment worker to,Morning,169.77,3,11,2020-07-05,4,Travel Agency,Card,2487,Sean Wilson,Male,Millennial,Married,turnerjuan@example.net,Solo Traveler
2488,2020-11-29,6,Family,VIP Experience,Peace,Evening,61.99,1,4,2020-12-03,3,Partner Site,PayPal,2488,Shane Gonzales,Female,Gen Z,Married,meganweaver@example.com,Business Traveler
2489,2020-05-30,2,Sport,Walking Tour,Tough,Morning,90.13,5,11,2020-06-10,1,Website,Transaction,2489,Dylan Webb,Male,Gen Z,Widowed,lwheeler@example.com,Business Traveler
2490,2020-11-13,6,Family,Bus Tour,Responsibility federal local story,Morning,159.53,7,17,2020-11-30,1,Website,Transaction,2490,Anthony Ashley,Female,Gen X,Divorced,cmyers@example.com,Business Traveler
2491,2020-04-22,2,Sport,Bus Tour,Industry leave memory,Morning,184.64,9,15,2020-05-07,1,Website,Transaction,2491,Brittany Hughes,Male,Gen Z,Widowed,kennethmorgan@example.net,Solo Traveler
2492,2020-01-10,6,Family,Walking Tour,Oil participant,Evening,92.08,4,11,2020-01-21,1,Website,Card,2492,Michael Rice,Male,Millennial,Widowed,judith06@example.com,Luxury Seeker
2493,2020-10-08,1,Culture,Group Tour,Rock consider tend practice,Half Day,41.78,7,15,2020-10-23,2,Mobile App,Transaction,2493,Andrea Stone,Female,Gen Z,Married,ecasey@example.org,Family
2494,2020-08-30,2,Sport,Bus Tour,Third three keep,Half Day,152.3,3,21,2020-09-20,3,Partner Site,Card,2494,Andrew Pena,Male,Gen Z,Widowed,othomas@example.com,Luxury Seeker
2495,2020-06-30,2,Sport,Group Tour,Contain seat serve know,Morning,75.54,3,24,2020-07-24,1,Website,Card,2495,Angela Potts,Male,Gen X,Divorced,vanessamartinez@example.net,Family
2496,2020-08-19,5,Gastronomy,Self-Guided,Common produce allow,Half Day,140.49,3,10,2020-08-29,1,Website,Card,2496,Stephanie Hendricks,Female,Millennial,Divorced,james33@example.net,Budget Traveler
2497,2020-10-28,4,Spa&Relax,Group Tour,Appear central,Morning,146.28,10,10,2020-11-07,1,Website,Card,2497,Tanya King,Female,Gen Z,Divorced,zjohnson@example.net,Solo Traveler
2498,2020-12-11,5,Gastronomy,VIP Experience,They,Morning,38.55,5,1,2020-12-12,4,Travel Agency,PayPal,2498,Theresa Knight,Male,Gen Z,Married,jasmine06@example.net,Solo Traveler
2499,2020-05-13,3,Adventure,Bus Tour,Course join,Half Day,74.01,1,11,2020-05-24,3,Partner Site,Card,2499,Erica Taylor,Male,Millennial,Widowed,christopher85@example.org,Budget Traveler
2500,2020-07-06,6,Family,Guided Tour,Alone,Morning,89.0,2,1,2020-07-07,3,Partner Site,Card,2500,Shannon Baker,Male,Gen Z,Married,justin75@example.org,Luxury Seeker
2501,2020-02-11,6,Family,Group Tour,Which place,Evening,124.96,8,13,2020-02-24,4,Travel Agency,Transaction,2501,Kelly Smith,Male,Millennial,Divorced,michaelmccarty@example.org,Luxury Seeker
2502,2020-07-24,4,Spa&Relax,Walking Tour,Game,Personalized,65.01,4,18,2020-08-11,1,Website,Transaction,2502,Jeremy Wolf,Male,Gen Z,Married,tara55@example.org,Family
2503,2020-07-05,6,Family,Bus Tour,Teacher week nearly,Half Day,72.93,3,9,2020-07-14,4,Travel Agency,PayPal,2503,Jillian Sanders,Male,Millennial,Divorced,bobbybowen@example.org,Solo Traveler
2504,2020-03-06,3,Adventure,Bus Tour,Eat avoid,Personalized,116.98,4,7,2020-03-13,2,Mobile App,Card,2504,Dr. Brandon Novak,Female,Millennial,Widowed,ann63@example.net,Family
2505,2020-10-28,5,Gastronomy,Group Tour,Product music line,Evening,182.46,2,24,2020-11-21,3,Partner Site,Transaction,2505,Karen Gillespie,Male,Boomer,Divorced,zharris@example.net,Family
2506,2020-01-30,2,Sport,Bus Tour,Soon south,Personalized,51.79,3,10,2020-02-09,2,Mobile App,Transaction,2506,Rebecca Thompson,Female,Gen X,Single,wellselizabeth@example.com,Solo Traveler
2507,2020-04-30,3,Adventure,Walking Tour,Boy across,Personalized,175.15,5,7,2020-05-07,2,Mobile App,Transaction,2507,Clayton Hawkins,Female,Gen X,Widowed,ruizandrew@example.org,Budget Traveler
2508,2020-09-29,4,Spa&Relax,VIP Experience,Country,Evening,71.01,4,19,2020-10-18,2,Mobile App,PayPal,2508,Emily Cohen,Male,Boomer,Widowed,sheilathomas@example.org,Family
2509,2020-10-10,4,Spa&Relax,Walking Tour,Beautiful,Personalized,114.15,1,9,2020-10-19,1,Website,Card,2509,Katherine Evans,Female,Gen X,Married,carl48@example.com,Business Traveler
2510,2020-08-28,2,Sport,Self-Guided,Probably receive,Morning,153.12,9,15,2020-09-12,4,Travel Agency,Transaction,2510,Stephen Sullivan,Female,Boomer,Widowed,nancyflores@example.net,Solo Traveler
2511,2020-01-07,5,Gastronomy,VIP Experience,Green if,Morning,102.26,10,18,2020-01-25,4,Travel Agency,Transaction,2511,Jillian Hill,Male,Boomer,Single,halljennifer@example.org,Solo Traveler
2512,2020-07-05,1,Culture,Self-Guided,Training game same,Personalized,99.26,10,2,2020-07-07,1,Website,Card,2512,Renee Harris,Male,Millennial,Divorced,william72@example.org,Solo Traveler
2513,2020-09-24,4,Spa&Relax,Group Tour,Democratic movement popular,Morning,95.39,2,11,2020-10-05,3,Partner Site,Card,2513,Robert Lin,Female,Gen Z,Widowed,sean92@example.org,Budget Traveler
2514,2020-02-22,4,Spa&Relax,Bus Tour,Magazine environmental professional,Morning,66.94,2,13,2020-03-06,2,Mobile App,Card,2514,Michael Oliver,Female,Millennial,Divorced,xsmith@example.org,Business Traveler
2515,2020-10-07,5,Gastronomy,Self-Guided,Not many,Whole Day,178.93,7,19,2020-10-26,3,Partner Site,PayPal,2515,Dr. Maureen Johnson,Male,Gen X,Widowed,michaelduncan@example.org,Solo Traveler
2516,2020-02-16,2,Sport,Group Tour,Choice rich good,Morning,75.96,10,26,2020-03-13,2,Mobile App,Transaction,2516,Michael Montes,Female,Millennial,Widowed,rwilkinson@example.net,Budget Traveler
2517,2020-09-08,6,Family,VIP Experience,Senior one,Personalized,50.21,8,27,2020-10-05,3,Partner Site,PayPal,2517,Leslie Garcia,Male,Gen X,Single,robin11@example.com,Luxury Seeker
2518,2020-11-23,6,Family,Guided Tour,Soon position,Personalized,78.27,6,2,2020-11-25,4,Travel Agency,PayPal,2518,Kyle Beltran,Male,Boomer,Divorced,dcook@example.com,Business Traveler
2519,2020-09-27,4,Spa&Relax,Guided Tour,Yet white,Personalized,136.43,2,21,2020-10-18,2,Mobile App,Transaction,2519,Elizabeth Cochran,Female,Gen Z,Widowed,brandimoore@example.org,Luxury Seeker
2520,2020-05-14,3,Adventure,Guided Tour,Bag understand down audience,Whole Day,149.62,6,17,2020-05-31,1,Website,Card,2520,Kenneth Davila,Male,Millennial,Widowed,pluna@example.net,Business Traveler
2521,2020-06-17,5,Gastronomy,Self-Guided,Lose think election,Whole Day,194.03,10,13,2020-06-30,2,Mobile App,Card,2521,Eric Soto,Female,Gen X,Married,michelle97@example.net,Solo Traveler
2522,2020-07-11,5,Gastronomy,Group Tour,Page term,Evening,28.78,8,12,2020-07-23,2,Mobile App,PayPal,2522,Brian Mckee,Female,Boomer,Married,jeffrey80@example.org,Budget Traveler
2523,2020-08-26,4,Spa&Relax,Guided Tour,Another south establish,Morning,74.73,4,24,2020-09-19,3,Partner Site,Card,2523,Alicia Phillips,Female,Boomer,Widowed,thomas60@example.net,Luxury Seeker
2524,2020-01-12,5,Gastronomy,Walking Tour,Out,Half Day,55.31,4,4,2020-01-16,3,Partner Site,PayPal,2524,Kyle Barnes,Female,Gen Z,Widowed,timothy76@example.org,Budget Traveler
2525,2020-04-21,2,Sport,Walking Tour,If reason,Evening,74.26,8,29,2020-05-20,3,Partner Site,PayPal,2525,Sandra Martinez,Female,Boomer,Married,brittney03@example.com,Solo Traveler
2526,2020-10-30,2,Sport,Group Tour,Discuss other be whatever,Evening,116.87,3,13,2020-11-12,1,Website,Transaction,2526,Lori Brown,Female,Boomer,Divorced,sheltoneddie@example.org,Solo Traveler
2527,2020-02-12,3,Adventure,Bus Tour,Sell continue,Morning,137.01,6,20,2020-03-03,3,Partner Site,Transaction,2527,Eric Jones,Female,Millennial,Divorced,vchoi@example.com,Luxury Seeker
2528,2020-08-09,4,Spa&Relax,Self-Guided,Unit,Whole Day,193.21,8,24,2020-09-02,2,Mobile App,PayPal,2528,Austin Adams,Female,Boomer,Widowed,jeffrivera@example.net,Business Traveler
2529,2020-10-13,1,Culture,Self-Guided,Large fill,Half Day,24.05,8,10,2020-10-23,4,Travel Agency,PayPal,2529,Joshua Allen,Female,Gen X,Single,christina67@example.com,Family
2530,2020-11-05,3,Adventure,Guided Tour,Work eat,Morning,35.89,10,15,2020-11-20,3,Partner Site,PayPal,2530,Rachel Martin,Male,Millennial,Single,judymarshall@example.org,Business Traveler
2531,2020-06-05,1,Culture,Bus Tour,Action rest century,Whole Day,122.78,10,2,2020-06-07,3,Partner Site,Transaction,2531,Laura Warner,Male,Boomer,Divorced,reynoldsmegan@example.com,Solo Traveler
2532,2020-01-27,5,Gastronomy,Guided Tour,Feeling later,Half Day,154.08,6,24,2020-02-20,3,Partner Site,PayPal,2532,Ryan Thornton MD,Male,Gen X,Widowed,kleinjustin@example.net,Family
2533,2020-04-06,2,Sport,Guided Tour,Hundred manage,Half Day,189.47,4,11,2020-04-17,4,Travel Agency,Card,2533,Michael Brown,Male,Gen Z,Divorced,xramos@example.com,Solo Traveler
2534,2020-08-09,5,Gastronomy,Bus Tour,Perform figure,Whole Day,32.63,1,28,2020-09-06,2,Mobile App,PayPal,2534,Kenneth Matthews,Female,Boomer,Single,luis39@example.org,Budget Traveler
2535,2020-11-03,5,Gastronomy,VIP Experience,Company light really,Personalized,126.48,10,23,2020-11-26,4,Travel Agency,PayPal,2535,Craig Wilcox,Male,Gen Z,Single,mcclainjohn@example.com,Family
2536,2020-03-31,6,Family,Group Tour,Future pick,Morning,92.32,9,7,2020-04-07,1,Website,PayPal,2536,Christine White,Female,Boomer,Widowed,rodneygarcia@example.org,Solo Traveler
2537,2020-02-29,6,Family,Bus Tour,Serve value,Evening,112.0,2,17,2020-03-17,1,Website,PayPal,2537,Kelly Brooks,Female,Boomer,Widowed,pmoore@example.org,Solo Traveler
2538,2020-05-14,2,Sport,Bus Tour,Game,Personalized,22.85,9,29,2020-06-12,3,Partner Site,Transaction,2538,Jennifer Martinez,Male,Gen X,Widowed,markfuentes@example.com,Family
2539,2020-10-02,3,Adventure,Walking Tour,Hand ground,Personalized,135.54,10,19,2020-10-21,1,Website,PayPal,2539,Kathleen Brock,Male,Millennial,Married,cynthia04@example.org,Budget Traveler
2540,2020-02-29,6,Family,Guided Tour,Watch hotel,Evening,96.11,3,19,2020-03-19,3,Partner Site,Card,2540,Kirk Moore,Female,Gen X,Widowed,melissa25@example.org,Luxury Seeker
2541,2020-07-17,4,Spa&Relax,Guided Tour,Yeah,Half Day,32.08,10,18,2020-08-04,1,Website,PayPal,2541,Mr. Kevin Richard,Male,Millennial,Single,rebecca53@example.net,Business Traveler
2542,2020-09-24,1,Culture,Self-Guided,Particularly effect,Evening,75.36,7,13,2020-10-07,2,Mobile App,Card,2542,Andrea Marquez,Male,Gen X,Widowed,srodriguez@example.com,Business Traveler
2543,2020-11-29,3,Adventure,Group Tour,Group we thus,Morning,175.65,6,6,2020-12-05,2,Mobile App,Card,2543,Robert Thompson,Male,Gen X,Divorced,tinaortiz@example.org,Family
2544,2020-11-22,6,Family,Bus Tour,Build improve suddenly,Half Day,184.94,2,1,2020-11-23,2,Mobile App,Transaction,2544,Michael Herrera,Female,Millennial,Divorced,patricia63@example.com,Budget Traveler
2545,2020-02-21,6,Family,Bus Tour,Tv,Evening,94.45,9,30,2020-03-22,4,Travel Agency,PayPal,2545,Judy Ayers,Female,Gen Z,Married,bob20@example.com,Budget Traveler
2546,2020-08-23,3,Adventure,Walking Tour,Process may grow,Personalized,141.38,4,30,2020-09-22,1,Website,Card,2546,Linda Murray,Female,Gen X,Married,torresgina@example.net,Family
2547,2020-06-13,3,Adventure,VIP Experience,While,Whole Day,82.87,7,25,2020-07-08,3,Partner Site,Transaction,2547,Amanda Cannon,Male,Gen Z,Widowed,rodriguezchristian@example.com,Business Traveler
2548,2020-10-24,3,Adventure,VIP Experience,Run support run,Personalized,30.42,10,11,2020-11-04,3,Partner Site,Transaction,2548,Karla Palmer,Male,Millennial,Widowed,medinajamie@example.com,Family
2549,2020-11-06,5,Gastronomy,Walking Tour,Prevent history during,Evening,102.93,6,26,2020-12-02,2,Mobile App,Card,2549,Jennifer Romero,Male,Gen Z,Married,christopher56@example.net,Family
2550,2020-01-18,5,Gastronomy,Walking Tour,Physical produce high,Personalized,180.48,9,25,2020-02-12,1,Website,Transaction,2550,Olivia Herrera MD,Male,Millennial,Single,cthompson@example.org,Family
2551,2020-07-05,3,Adventure,Guided Tour,Research church,Personalized,196.77,7,7,2020-07-12,2,Mobile App,PayPal,2551,Mark Spencer,Male,Gen Z,Divorced,seth37@example.org,Business Traveler
2552,2020-05-16,2,Sport,Walking Tour,Executive letter development,Personalized,152.39,8,24,2020-06-09,1,Website,Card,2552,Priscilla Chung,Male,Gen X,Married,brandonross@example.com,Solo Traveler
2553,2020-12-09,1,Culture,Walking Tour,Set once write,Morning,150.27,4,10,2020-12-19,1,Website,Card,2553,Martin Reed,Male,Gen Z,Divorced,cathy36@example.com,Family
2554,2020-12-12,1,Culture,Walking Tour,Employee lose,Morning,60.22,6,7,2020-12-19,2,Mobile App,Card,2554,Terri Gray,Female,Gen X,Single,ecole@example.net,Solo Traveler
2555,2020-05-11,1,Culture,Bus Tour,Throw base fight,Whole Day,180.87,8,18,2020-05-29,4,Travel Agency,PayPal,2555,Gregory Lawson,Female,Gen X,Divorced,lori34@example.org,Solo Traveler
2556,2020-12-25,6,Family,Group Tour,Mean trouble,Half Day,154.88,7,24,2021-01-18,3,Partner Site,PayPal,2556,Christine Frederick,Female,Gen Z,Married,cortezdennis@example.net,Business Traveler
2557,2020-11-20,2,Sport,Group Tour,Investment serve degree,Personalized,174.38,10,4,2020-11-24,3,Partner Site,PayPal,2557,Michele Olson,Male,Gen Z,Widowed,andrewgonzalez@example.com,Family
2558,2020-07-11,5,Gastronomy,Bus Tour,Loss option claim,Whole Day,24.12,2,30,2020-08-10,1,Website,Transaction,2558,Jacob Kelley,Female,Boomer,Single,alexandergarcia@example.com,Budget Traveler
2559,2020-09-15,6,Family,Bus Tour,Catch heart,Personalized,134.56,1,29,2020-10-14,2,Mobile App,Transaction,2559,Gabrielle Johnson,Female,Millennial,Single,sheakenneth@example.org,Solo Traveler
2560,2020-07-16,4,Spa&Relax,VIP Experience,Reduce,Half Day,47.35,9,5,2020-07-21,1,Website,Transaction,2560,Tamara Cameron,Female,Gen X,Widowed,dmorales@example.org,Luxury Seeker
2561,2020-07-21,5,Gastronomy,VIP Experience,Long finally best,Evening,191.83,7,27,2020-08-17,1,Website,Transaction,2561,Dale Leon,Male,Gen X,Widowed,john30@example.org,Business Traveler
2562,2020-01-12,1,Culture,Walking Tour,Bag development church film,Morning,122.37,2,24,2020-02-05,2,Mobile App,Transaction,2562,Victoria Vasquez,Female,Boomer,Married,daniel99@example.net,Luxury Seeker
2563,2020-06-09,4,Spa&Relax,Walking Tour,Wrong including hold,Half Day,48.42,9,21,2020-06-30,1,Website,Card,2563,Kathleen Lee,Female,Gen X,Divorced,boydlauren@example.org,Business Traveler
2564,2020-02-26,2,Sport,Self-Guided,Choice sing place,Half Day,120.17,8,24,2020-03-21,1,Website,Card,2564,Christopher Wright,Female,Gen Z,Divorced,jeffreyfinley@example.org,Family
2565,2020-05-24,6,Family,Walking Tour,Sea later summer,Morning,141.84,3,29,2020-06-22,1,Website,Transaction,2565,Cathy Miller,Male,Boomer,Single,april04@example.org,Solo Traveler
2566,2020-12-24,5,Gastronomy,Walking Tour,Surface coach television,Half Day,162.43,1,10,2021-01-03,2,Mobile App,PayPal,2566,Alexandra Jones,Male,Boomer,Divorced,treynolds@example.net,Family
2567,2020-11-07,4,Spa&Relax,Group Tour,Sure design,Personalized,193.89,8,9,2020-11-16,1,Website,Transaction,2567,Joseph Carter,Male,Gen X,Single,todd90@example.net,Business Traveler
2568,2020-08-04,3,Adventure,Group Tour,Son indicate for,Evening,193.33,10,17,2020-08-21,3,Partner Site,Card,2568,Logan Calderon,Male,Gen Z,Widowed,kevin20@example.org,Family
2569,2020-03-03,2,Sport,Guided Tour,Really chance,Personalized,120.6,6,14,2020-03-17,4,Travel Agency,Transaction,2569,Sara Lee,Female,Gen X,Widowed,sanchezsteven@example.com,Business Traveler
2570,2020-01-30,2,Sport,Walking Tour,Happen difficult,Half Day,90.08,10,27,2020-02-26,1,Website,PayPal,2570,Russell Rodriguez,Male,Millennial,Single,dominguezomar@example.com,Budget Traveler
2571,2020-09-02,6,Family,Guided Tour,Speech turn small page,Personalized,88.79,2,26,2020-09-28,3,Partner Site,PayPal,2571,Kenneth Smith,Female,Boomer,Single,johnsonshawn@example.org,Business Traveler
